Wall time,Step,Value
1668892132.1235886,30706,98.4375
1668892132.2891204,30720,96.875
1668892132.4900353,30737,100.0
1668892132.5018568,30738,100.0
1668892132.998368,30780,93.75
1668892135.44169,30879,98.4375
1668892135.760817,30906,96.875
1668892138.7942882,31052,100.0
1668892139.422624,31105,95.3125
1668892142.0097096,31213,96.875
1668892142.139524,31224,95.3125
1668892144.9016871,31347,96.875
1668892145.6002429,31406,100.0
1668892146.0377095,31443,96.875
1668892146.2865648,31464,89.0625
1668892146.7239149,31501,98.4375
1668892148.4710276,31537,95.3125
1668892148.4828792,31538,96.875
1668892148.7783122,31563,95.3125
1668892149.5116935,31625,96.875
1668892149.5826304,31631,93.75
1668892149.7598917,31646,98.4375
1668892151.6781018,31696,98.4375
1668892151.986481,31722,95.3125
1668892152.1875665,31739,95.3125
1668892152.4598243,31762,96.875
1668892153.0043972,31808,100.0
1668892155.0995207,31873,98.4375
1668892155.1831148,31880,98.4375
1668892155.2779458,31888,100.0
1668892155.8477204,31936,98.4375
1668892155.9543447,31945,100.0
1668892156.6542418,32004,90.625
1668892156.8082333,32017,98.4375
1668892159.8058515,32162,96.875
1668892159.9492826,32174,96.875
1668892160.342633,32207,94.0
1668892161.6628435,32209,96.875
1668892162.1402502,32249,98.4375
1668892162.913858,32314,100.0
1668892165.0986567,32388,98.4375
1668892165.660948,32435,98.4375
1668892166.08921,32471,92.1875
1668892166.43436,32500,96.875
1668892166.7798638,32529,98.4375
1668892166.9364722,32542,95.3125
1668892166.972388,32545,96.875
1668892169.0651367,32611,96.875
1668892169.1008935,32614,96.875
1668892169.6126344,32657,100.0
1668892170.078305,32696,96.875
1668892170.1985822,32706,100.0
1668892170.2344074,32709,98.4375
1668892172.1341894,32762,100.0
1668892173.483146,32875,96.875
1668892173.7111,32894,95.3125
1668892173.7947917,32901,98.4375
1668892173.8068452,32902,95.3125
1668892173.8912196,32909,98.4375
1668892175.969942,32974,95.3125
1668892176.0179403,32978,95.3125
1668892176.3053112,33002,96.875
1668892176.449099,33014,95.3125
1668892176.6042883,33027,95.3125
1668892176.6891553,33034,93.75
1668892179.0131822,33115,93.75
1668892179.4081922,33148,96.875
1668892179.4560175,33152,98.4375
1668892179.7797184,33179,100.0
1668892179.8035915,33181,100.0
1668892180.6052628,33248,96.875
1668892180.6770277,33254,100.0
1668892182.1454635,33271,100.0
1668892182.980164,33341,100.0
1668892183.0993404,33351,100.0
1668892183.3285952,33368,96.875
1668892183.412038,33375,98.4375
1668892183.4475641,33378,98.4375
1668892183.6143918,33392,92.1875
1668892183.745625,33403,100.0
1668892186.6644783,33539,96.875
1668892187.1022215,33576,96.875
1668892189.0796509,33631,98.4375
1668892189.1623511,33638,100.0
1668892189.9292817,33703,96.875
1668892190.2238874,33728,100.0
1668892190.3300188,33737,98.4375
1668892190.489408,33749,98.4375
1668892190.7134883,33768,98.4375
1668892190.9144976,33785,98.4375
1668892192.384257,33800,98.4375
1668892192.846046,33839,96.875
1668892192.9879475,33851,95.3125
1668892193.2836943,33876,90.625
1668892193.6383834,33906,96.875
1668892193.7211509,33913,98.4375
1668892195.7072027,33971,93.75
1668892195.8378215,33982,95.3125
1668892196.25217,34017,98.4375
1668892196.4768705,34036,100.0
1668892196.559657,34043,98.4375
1668892197.1259177,34089,100.0
1668892197.4100018,34113,100.0
1668892197.7409759,34141,96.875
1668892199.0777242,34144,100.0
1668892199.4927478,34179,98.4375
1668892200.297303,34247,98.4375
1668892200.592844,34272,100.0
1668892200.9947774,34306,100.0
1668892201.0302713,34309,100.0
1668892202.9513514,34361,100.0
1668892202.9631913,34362,96.875
1668892203.0577261,34370,98.4375
1668892203.2112813,34383,96.875
1668892203.8613186,34438,96.875
1668892204.1807406,34465,100.0
1668892206.1795213,34525,98.4375
1668892206.1913402,34526,96.875
1668892206.4990778,34552,96.875
1668892206.6409848,34564,98.4375
1668892206.8183742,34579,95.3125
1668892207.0553901,34599,100.0
1668892207.161809,34608,98.4375
1668892207.268259,34617,100.0
1668892207.6232421,34647,96.875
1668892209.5301647,34696,98.4375
1668892210.1806815,34751,95.3125
1668892210.5591836,34783,98.4375
1668892210.819284,34805,98.4375
1668892213.005065,34878,96.875
1668892213.925948,34956,98.4375
1668892214.5540617,35008,98.4375
1668892216.1314325,35030,98.4375
1668892216.7172625,35079,95.3125
1668892217.144927,35115,96.875
1668892217.881466,35177,100.0
1668892218.1421096,35199,94.0
